user_id,age,interest,level,learning_style
3165,21,coding,Advanced,visual
3166,50,neuroscience,Advanced,audio
3167,42,neuroscience,Beginner,audio
3168,59,creativity,Beginner,audio
3169,13,creativity,Beginner,visual
3170,51,memory,Intermediate,visual
3171,16,coding,Beginner,audio
3172,31,coding,Advanced,audio
3173,42,memory,Intermediate,visual
3174,26,coding,Beginner,visual
3175,33,attention,Intermediate,visual
3176,43,psychology,Beginner,audio
3177,37,language,Advanced,visual
3178,52,creativity,Intermediate,kinesthetic
3179,50,memory,Beginner,audio
3180,48,memory,Beginner,visual
3181,31,coding,Advanced,audio
3182,58,neuroscience,Intermediate,audio
3183,26,mathematics,Advanced,audio
3184,43,logic,Beginner,visual
3185,15,logic,Beginner,audio
3186,55,memory,Beginner,audio
3187,15,language,Intermediate,audio
3188,43,attention,Beginner,audio
3189,10,language,Beginner,visual
3190,19,memory,Intermediate,audio
3191,30,language,Intermediate,audio
3192,14,creativity,Beginner,visual
3193,11,language,Beginner,visual
3194,31,coding,Intermediate,visual
3195,57,coding,Beginner,audio
3196,11,attention,Beginner,visual
3197,19,creativity,Beginner,audio
3198,43,mathematics,Intermediate,audio
3199,25,neuroscience,Advanced,visual
3200,57,creativity,Beginner,kinesthetic
3201,48,problem-solving,Beginner,visual
3202,31,psychology,Advanced,audio
3203,21,memory,Advanced,kinesthetic
3204,33,problem-solving,Intermediate,audio
3205,56,attention,Advanced,kinesthetic
3206,49,problem-solving,Intermediate,audio
3207,47,coding,Intermediate,audio
3208,19,language,Beginner,visual
3209,44,neuroscience,Beginner,kinesthetic
3210,58,logic,Beginner,kinesthetic
3211,41,memory,Advanced,visual
3212,16,logic,Advanced,visual
3213,30,language,Intermediate,visual
3214,29,coding,Beginner,visual
3215,35,coding,Beginner,kinesthetic
3216,13,language,Beginner,audio
3217,55,memory,Beginner,audio
3218,31,logic,Intermediate,kinesthetic
3219,24,creativity,Advanced,kinesthetic
3220,49,coding,Beginner,audio
3221,30,logic,Beginner,audio
3222,24,mathematics,Intermediate,kinesthetic
3223,31,logic,Beginner,visual
3224,37,mathematics,Advanced,visual
3225,23,mathematics,Beginner,audio
3226,36,coding,Beginner,kinesthetic
3227,50,memory,Beginner,audio
3228,49,attention,Beginner,audio
3229,37,coding,Intermediate,audio
3230,35,memory,Beginner,kinesthetic
3231,58,memory,Beginner,visual
3232,11,problem-solving,Beginner,visual
3233,34,language,Beginner,audio
3234,12,language,Beginner,kinesthetic
3235,17,language,Intermediate,visual
3236,53,psychology,Intermediate,visual
3237,42,coding,Advanced,kinesthetic
3238,51,memory,Beginner,audio
3239,44,problem-solving,Beginner,visual
3240,15,mathematics,Beginner,kinesthetic
3241,48,attention,Beginner,visual
3242,32,attention,Intermediate,visual
3243,34,mathematics,Advanced,audio
3244,59,logic,Intermediate,visual
3245,52,logic,Beginner,visual
3246,28,language,Beginner,audio
3247,14,coding,Advanced,kinesthetic
3248,20,psychology,Beginner,audio
3249,21,problem-solving,Beginner,audio
3250,19,attention,Advanced,visual
3251,17,language,Intermediate,visual
3252,33,neuroscience,Intermediate,audio
3253,37,language,Beginner,audio
3254,50,neuroscience,Beginner,audio
3255,45,creativity,Beginner,audio
3256,46,memory,Intermediate,audio
3257,30,mathematics,Beginner,audio
3258,17,memory,Advanced,audio
3259,18,language,Advanced,visual
3260,56,memory,Intermediate,kinesthetic
3261,24,problem-solving,Beginner,visual
3262,57,creativity,Beginner,visual
3263,55,psychology,Intermediate,audio
3264,49,creativity,Intermediate,visual
3265,27,attention,Intermediate,visual
3266,51,problem-solving,Beginner,visual
3267,29,memory,Intermediate,audio
3268,15,psychology,Intermediate,audio
3269,21,memory,Beginner,visual
3270,11,coding,Intermediate,visual
3271,16,coding,Intermediate,kinesthetic
3272,25,logic,Beginner,audio
3273,12,creativity,Beginner,audio
3274,54,psychology,Intermediate,visual
3275,12,coding,Beginner,kinesthetic
3276,36,logic,Intermediate,audio
3277,59,problem-solving,Intermediate,visual
3278,52,psychology,Advanced,audio
3279,49,logic,Intermediate,visual
3280,47,mathematics,Beginner,visual
3281,42,psychology,Beginner,kinesthetic
3282,37,language,Advanced,audio
3283,10,logic,Beginner,audio
3284,17,memory,Intermediate,visual
3285,46,language,Intermediate,audio
3286,41,mathematics,Beginner,visual
3287,57,coding,Beginner,visual
3288,52,neuroscience,Intermediate,audio
3289,46,logic,Advanced,kinesthetic
3290,13,problem-solving,Beginner,audio
3291,39,logic,Advanced,kinesthetic
3292,15,neuroscience,Intermediate,kinesthetic
3293,55,mathematics,Advanced,visual
3294,28,mathematics,Beginner,audio
3295,41,language,Beginner,kinesthetic
3296,18,psychology,Advanced,visual
3297,21,problem-solving,Advanced,audio
3298,20,language,Beginner,audio
3299,55,problem-solving,Intermediate,audio
3300,25,problem-solving,Advanced,kinesthetic
3301,10,neuroscience,Beginner,kinesthetic
3302,54,language,Intermediate,kinesthetic
3303,30,problem-solving,Advanced,visual
3304,39,attention,Beginner,visual
3305,22,neuroscience,Beginner,audio
3306,43,mathematics,Intermediate,audio
3307,13,neuroscience,Beginner,audio
3308,37,memory,Beginner,visual
3309,47,memory,Advanced,kinesthetic
3310,40,problem-solving,Intermediate,kinesthetic
3311,36,language,Advanced,audio
3312,14,mathematics,Advanced,visual
3313,34,neuroscience,Beginner,visual
3314,12,language,Beginner,visual
3315,42,neuroscience,Beginner,visual
3316,13,neuroscience,Beginner,audio
3317,34,attention,Intermediate,kinesthetic
3318,29,memory,Intermediate,visual
3319,43,neuroscience,Beginner,visual
3320,35,attention,Beginner,audio
3321,14,memory,Beginner,audio
3322,44,attention,Intermediate,audio
3323,37,language,Beginner,visual
3324,38,psychology,Beginner,kinesthetic
3325,18,memory,Intermediate,visual
3326,47,coding,Beginner,visual
3327,59,psychology,Beginner,visual
3328,15,language,Intermediate,audio
3329,28,neuroscience,Beginner,visual
3330,53,mathematics,Intermediate,visual
3331,20,language,Beginner,audio
3332,11,attention,Beginner,audio
3333,56,attention,Beginner,visual
3334,53,attention,Advanced,audio
3335,53,attention,Intermediate,kinesthetic
3336,18,language,Advanced,visual
3337,30,mathematics,Intermediate,audio
3338,33,logic,Intermediate,audio
3339,43,attention,Beginner,kinesthetic
3340,31,logic,Beginner,visual
3341,12,mathematics,Beginner,visual
3342,21,mathematics,Beginner,audio
3343,37,psychology,Beginner,kinesthetic
3344,39,memory,Beginner,visual
3345,35,coding,Beginner,visual
3346,57,problem-solving,Beginner,kinesthetic
3347,30,coding,Beginner,audio
3348,37,language,Intermediate,visual
3349,35,problem-solving,Advanced,audio
3350,42,mathematics,Beginner,visual
3351,30,coding,Beginner,audio
3352,44,creativity,Beginner,kinesthetic
3353,43,memory,Advanced,audio
3354,50,coding,Beginner,visual
3355,56,memory,Intermediate,kinesthetic
3356,27,logic,Beginner,kinesthetic
3357,20,language,Beginner,visual
3358,32,memory,Beginner,visual
3359,57,logic,Beginner,audio
3360,31,attention,Advanced,audio
3361,26,logic,Beginner,visual
3362,14,language,Intermediate,audio
3363,53,psychology,Intermediate,audio
3364,20,attention,Intermediate,audio
3365,39,mathematics,Beginner,visual
3366,24,neuroscience,Beginner,visual
3367,36,logic,Beginner,audio
3368,44,logic,Beginner,audio
3369,42,memory,Intermediate,visual
3370,29,mathematics,Beginner,visual
3371,25,coding,Intermediate,visual
3372,43,creativity,Beginner,kinesthetic
3373,11,problem-solving,Advanced,audio
3374,44,logic,Beginner,audio
3375,49,coding,Beginner,audio
3376,37,creativity,Advanced,visual
3377,56,problem-solving,Beginner,visual
3378,48,neuroscience,Advanced,audio
3379,15,memory,Beginner,visual
3380,18,coding,Beginner,visual
3381,29,memory,Intermediate,kinesthetic
3382,10,problem-solving,Advanced,visual
3383,17,psychology,Beginner,visual
3384,32,logic,Advanced,visual
3385,12,attention,Intermediate,kinesthetic
3386,13,creativity,Advanced,kinesthetic
3387,34,mathematics,Beginner,visual
3388,56,language,Beginner,visual
3389,47,logic,Advanced,visual
3390,24,attention,Advanced,visual
3391,30,language,Beginner,visual
3392,44,coding,Beginner,audio
3393,55,language,Beginner,kinesthetic
3394,23,neuroscience,Intermediate,visual
3395,45,logic,Beginner,kinesthetic
3396,21,memory,Beginner,visual
3397,26,psychology,Beginner,visual
3398,48,mathematics,Intermediate,audio
3399,18,memory,Beginner,visual
3400,44,attention,Beginner,visual
3401,22,logic,Intermediate,audio
3402,24,psychology,Intermediate,kinesthetic
3403,27,language,Beginner,audio
3404,42,logic,Beginner,visual
3405,15,language,Intermediate,audio
3406,36,coding,Advanced,kinesthetic
3407,32,neuroscience,Intermediate,audio
3408,36,problem-solving,Advanced,visual
3409,43,logic,Intermediate,audio
3410,55,attention,Intermediate,visual
3411,47,language,Beginner,kinesthetic
3412,23,memory,Beginner,audio
3413,45,coding,Beginner,visual
3414,17,attention,Beginner,audio
3415,44,mathematics,Intermediate,visual
3416,28,problem-solving,Beginner,visual
3417,39,coding,Intermediate,visual
3418,23,neuroscience,Beginner,visual
3419,29,problem-solving,Beginner,visual
3420,58,language,Advanced,audio
3421,34,attention,Beginner,visual
3422,49,mathematics,Beginner,audio
3423,33,creativity,Beginner,visual
3424,23,neuroscience,Advanced,kinesthetic
3425,35,psychology,Beginner,audio
3426,47,language,Intermediate,audio
3427,32,creativity,Beginner,audio
3428,31,logic,Intermediate,kinesthetic
3429,57,mathematics,Beginner,kinesthetic
3430,28,memory,Intermediate,audio
3431,55,psychology,Advanced,visual
3432,12,attention,Intermediate,audio
3433,51,mathematics,Intermediate,visual
3434,28,problem-solving,Intermediate,visual
3435,18,coding,Intermediate,visual
3436,37,problem-solving,Beginner,kinesthetic
3437,29,problem-solving,Intermediate,visual
3438,54,logic,Beginner,audio
3439,16,neuroscience,Beginner,visual
3440,23,memory,Beginner,visual
3441,18,psychology,Beginner,kinesthetic
3442,28,neuroscience,Beginner,audio
3443,56,mathematics,Intermediate,visual
3444,23,problem-solving,Beginner,visual
3445,47,logic,Beginner,visual
3446,45,mathematics,Intermediate,audio
3447,49,coding,Beginner,kinesthetic
3448,26,memory,Intermediate,audio
3449,39,psychology,Intermediate,audio
3450,18,coding,Advanced,kinesthetic
3451,42,logic,Intermediate,audio
3452,34,memory,Beginner,audio
3453,23,mathematics,Beginner,visual
3454,20,problem-solving,Beginner,audio
3455,44,problem-solving,Advanced,kinesthetic
3456,50,language,Beginner,visual
3457,23,problem-solving,Beginner,visual
3458,39,creativity,Beginner,audio
3459,50,problem-solving,Advanced,audio
3460,13,creativity,Beginner,visual
3461,13,attention,Advanced,visual
3462,37,creativity,Beginner,visual
3463,17,memory,Beginner,audio
3464,11,coding,Beginner,visual
3465,50,memory,Advanced,audio
3466,55,coding,Advanced,visual
3467,31,language,Beginner,visual
3468,50,attention,Beginner,audio
3469,25,coding,Intermediate,visual
3470,38,coding,Beginner,audio
3471,58,logic,Beginner,visual
3472,57,neuroscience,Beginner,visual
3473,39,neuroscience,Beginner,audio
3474,21,logic,Beginner,kinesthetic
3475,44,problem-solving,Beginner,visual
3476,20,logic,Beginner,kinesthetic
3477,55,coding,Advanced,audio
3478,59,coding,Beginner,kinesthetic
3479,30,logic,Intermediate,audio
3480,30,logic,Beginner,visual
3481,14,problem-solving,Intermediate,kinesthetic
3482,57,memory,Beginner,audio
3483,29,attention,Intermediate,audio
3484,46,mathematics,Beginner,visual
3485,12,coding,Advanced,visual
3486,53,attention,Beginner,visual
3487,42,logic,Beginner,audio
3488,18,problem-solving,Advanced,visual
3489,18,creativity,Intermediate,audio
3490,13,problem-solving,Beginner,kinesthetic
3491,44,psychology,Advanced,visual
3492,26,psychology,Beginner,visual
3493,43,attention,Beginner,audio
3494,33,neuroscience,Advanced,kinesthetic
3495,41,psychology,Beginner,visual
3496,10,psychology,Advanced,kinesthetic
3497,17,memory,Beginner,audio
3498,54,creativity,Intermediate,visual
3499,32,memory,Intermediate,visual
3500,56,creativity,Advanced,audio
3501,49,language,Intermediate,visual
3502,21,mathematics,Beginner,audio
3503,21,coding,Intermediate,audio
3504,55,psychology,Beginner,audio
3505,56,coding,Intermediate,visual
3506,24,psychology,Advanced,visual
3507,50,memory,Beginner,visual
3508,28,mathematics,Intermediate,audio
3509,35,memory,Beginner,visual
3510,38,memory,Beginner,kinesthetic
3511,31,creativity,Beginner,audio
3512,49,neuroscience,Intermediate,audio
3513,30,problem-solving,Beginner,visual
3514,47,attention,Intermediate,visual
3515,29,coding,Beginner,visual
3516,38,language,Intermediate,visual
3517,13,psychology,Beginner,audio
3518,16,memory,Advanced,kinesthetic
3519,37,neuroscience,Beginner,visual
3520,37,memory,Intermediate,audio
3521,13,mathematics,Beginner,audio
3522,31,creativity,Intermediate,visual
3523,21,language,Beginner,visual
3524,54,problem-solving,Intermediate,visual
3525,12,mathematics,Beginner,kinesthetic
3526,31,logic,Intermediate,audio
3527,53,language,Beginner,kinesthetic
3528,11,memory,Beginner,visual
3529,33,mathematics,Beginner,visual
3530,43,problem-solving,Beginner,kinesthetic
3531,36,neuroscience,Beginner,visual
3532,50,neuroscience,Advanced,audio
3533,10,coding,Advanced,kinesthetic
3534,17,problem-solving,Intermediate,visual
3535,32,neuroscience,Beginner,visual
3536,47,mathematics,Beginner,kinesthetic
3537,15,coding,Intermediate,visual
3538,31,neuroscience,Beginner,visual
3539,34,language,Advanced,visual
3540,27,creativity,Beginner,visual
3541,26,logic,Advanced,audio
3542,21,problem-solving,Beginner,visual
3543,15,mathematics,Intermediate,audio
3544,35,psychology,Beginner,visual
3545,36,memory,Advanced,kinesthetic
3546,17,mathematics,Beginner,audio
3547,28,neuroscience,Intermediate,audio
3548,51,mathematics,Advanced,audio
3549,10,psychology,Beginner,visual
3550,38,memory,Beginner,kinesthetic
3551,54,coding,Beginner,visual
3552,58,neuroscience,Beginner,audio
3553,44,attention,Beginner,visual
3554,49,neuroscience,Beginner,visual
3555,23,logic,Beginner,audio
3556,44,attention,Intermediate,visual
3557,57,logic,Intermediate,audio
3558,54,psychology,Beginner,visual
3559,29,problem-solving,Advanced,audio
3560,58,memory,Advanced,audio
3561,22,creativity,Intermediate,kinesthetic
3562,47,coding,Beginner,visual
3563,58,creativity,Beginner,audio
3564,55,language,Intermediate,kinesthetic
3565,58,language,Intermediate,visual
3566,17,psychology,Beginner,audio
3567,52,problem-solving,Intermediate,visual
3568,29,language,Beginner,kinesthetic
3569,42,neuroscience,Beginner,visual
3570,35,mathematics,Intermediate,audio
3571,48,logic,Intermediate,visual
3572,30,language,Beginner,visual
3573,58,psychology,Intermediate,kinesthetic
3574,51,logic,Advanced,audio
3575,52,neuroscience,Intermediate,visual
3576,50,problem-solving,Intermediate,audio
3577,18,memory,Beginner,visual
3578,33,creativity,Beginner,kinesthetic
3579,46,neuroscience,Beginner,audio
3580,58,coding,Intermediate,audio
3581,50,attention,Intermediate,visual
3582,26,psychology,Beginner,visual
3583,33,creativity,Beginner,audio
3584,30,coding,Beginner,visual
3585,48,memory,Beginner,kinesthetic
3586,50,coding,Advanced,visual
3587,48,problem-solving,Intermediate,visual
3588,22,attention,Beginner,audio
3589,20,logic,Intermediate,kinesthetic
3590,55,creativity,Intermediate,audio
3591,28,attention,Intermediate,audio
3592,20,mathematics,Beginner,audio
3593,22,neuroscience,Beginner,visual
3594,55,mathematics,Beginner,kinesthetic
3595,54,neuroscience,Advanced,audio
3596,10,problem-solving,Intermediate,kinesthetic
3597,49,attention,Intermediate,kinesthetic
3598,53,memory,Beginner,visual
3599,28,language,Beginner,visual
3600,21,coding,Beginner,audio
3601,17,language,Advanced,audio
3602,17,attention,Beginner,kinesthetic
3603,54,mathematics,Beginner,visual
3604,21,language,Advanced,audio
3605,57,psychology,Intermediate,visual
3606,42,language,Intermediate,kinesthetic
3607,54,neuroscience,Beginner,visual
3608,35,psychology,Intermediate,audio
3609,48,creativity,Beginner,visual
3610,37,language,Intermediate,visual
3611,14,psychology,Beginner,audio
3612,17,attention,Beginner,audio
3613,34,coding,Intermediate,visual
3614,36,creativity,Intermediate,visual
3615,55,memory,Intermediate,audio
3616,32,memory,Beginner,audio
3617,39,problem-solving,Beginner,audio
3618,54,language,Intermediate,audio
3619,56,coding,Intermediate,audio
3620,32,logic,Advanced,visual
3621,58,psychology,Intermediate,visual
3622,56,creativity,Beginner,visual
3623,29,attention,Advanced,visual
3624,27,language,Beginner,audio
3625,27,attention,Beginner,visual
3626,11,logic,Beginner,audio
3627,13,problem-solving,Beginner,audio
3628,39,logic,Intermediate,audio
3629,42,neuroscience,Intermediate,kinesthetic
3630,45,mathematics,Intermediate,audio
3631,27,creativity,Beginner,kinesthetic
3632,46,mathematics,Beginner,audio
3633,28,logic,Beginner,visual
3634,56,problem-solving,Intermediate,visual
3635,37,problem-solving,Beginner,audio
3636,49,memory,Advanced,audio
3637,29,language,Beginner,kinesthetic
3638,58,memory,Beginner,visual
3639,42,creativity,Intermediate,audio
3640,21,creativity,Advanced,audio
3641,24,creativity,Beginner,kinesthetic
3642,50,attention,Intermediate,kinesthetic
3643,48,memory,Advanced,visual
3644,11,attention,Advanced,audio
3645,38,mathematics,Intermediate,kinesthetic
3646,50,language,Intermediate,audio
3647,19,logic,Beginner,visual
3648,11,psychology,Advanced,visual
3649,20,memory,Beginner,audio
3650,22,psychology,Advanced,visual
3651,19,problem-solving,Beginner,kinesthetic
3652,23,memory,Beginner,visual
3653,27,mathematics,Intermediate,audio
3654,18,memory,Beginner,audio
3655,48,attention,Beginner,audio
3656,37,language,Intermediate,audio
3657,12,logic,Intermediate,visual
3658,29,coding,Intermediate,visual
3659,15,logic,Beginner,audio
3660,36,logic,Intermediate,audio
3661,11,problem-solving,Beginner,audio
3662,38,mathematics,Beginner,visual
3663,47,psychology,Intermediate,visual
3664,12,mathematics,Advanced,visual
3665,25,coding,Beginner,visual
3666,39,problem-solving,Intermediate,visual
3667,49,language,Beginner,visual
3668,11,logic,Beginner,audio
3669,26,attention,Beginner,visual
3670,50,problem-solving,Advanced,audio
3671,21,creativity,Advanced,audio
3672,44,memory,Intermediate,kinesthetic
3673,52,mathematics,Intermediate,audio
3674,10,problem-solving,Intermediate,visual
3675,54,creativity,Beginner,visual
3676,24,psychology,Beginner,audio
3677,35,coding,Beginner,audio
3678,46,coding,Intermediate,visual
3679,30,logic,Advanced,audio
3680,58,logic,Beginner,audio
3681,40,problem-solving,Beginner,kinesthetic
3682,34,problem-solving,Beginner,visual
3683,32,language,Advanced,audio
3684,33,memory,Beginner,audio
3685,47,neuroscience,Beginner,visual
3686,37,psychology,Intermediate,audio
3687,30,logic,Intermediate,audio
3688,52,neuroscience,Beginner,visual
3689,27,neuroscience,Beginner,audio
3690,45,memory,Intermediate,visual
3691,44,attention,Beginner,visual
3692,54,attention,Advanced,audio
3693,18,logic,Intermediate,audio
3694,47,creativity,Beginner,visual
3695,39,memory,Beginner,visual
3696,53,memory,Beginner,audio
3697,43,mathematics,Beginner,audio
3698,41,neuroscience,Advanced,kinesthetic
3699,12,mathematics,Advanced,audio
3700,12,neuroscience,Beginner,kinesthetic
3701,37,attention,Beginner,audio
3702,53,logic,Beginner,audio
3703,24,psychology,Beginner,visual
3704,50,attention,Intermediate,audio
3705,32,memory,Beginner,audio
3706,49,psychology,Advanced,audio
3707,20,problem-solving,Beginner,kinesthetic
3708,57,psychology,Intermediate,audio
3709,41,psychology,Advanced,visual
3710,45,attention,Beginner,visual
3711,42,memory,Beginner,visual
3712,33,psychology,Beginner,visual
3713,48,attention,Beginner,audio
3714,43,attention,Advanced,audio
3715,37,psychology,Advanced,audio
3716,46,neuroscience,Advanced,audio
3717,16,memory,Advanced,audio
3718,13,coding,Beginner,audio
3719,46,psychology,Advanced,kinesthetic
3720,10,mathematics,Advanced,kinesthetic
3721,10,mathematics,Beginner,audio
3722,56,problem-solving,Beginner,audio
3723,29,memory,Intermediate,audio
3724,28,attention,Beginner,audio
3725,38,language,Beginner,audio
3726,19,logic,Advanced,kinesthetic
3727,27,creativity,Advanced,audio
3728,37,language,Beginner,audio
3729,44,memory,Beginner,audio
3730,52,memory,Advanced,kinesthetic
3731,56,psychology,Intermediate,kinesthetic
3732,40,psychology,Beginner,visual
3733,36,language,Intermediate,visual
3734,20,attention,Advanced,audio
3735,58,problem-solving,Advanced,audio
3736,58,psychology,Beginner,visual
3737,47,creativity,Beginner,visual
3738,14,creativity,Advanced,audio
3739,17,problem-solving,Beginner,audio
3740,43,neuroscience,Intermediate,visual
3741,57,neuroscience,Beginner,audio
3742,21,memory,Beginner,visual
3743,47,psychology,Beginner,audio
3744,10,mathematics,Beginner,audio
3745,40,language,Advanced,visual
3746,13,coding,Beginner,kinesthetic
3747,58,problem-solving,Advanced,audio
3748,54,memory,Advanced,audio
3749,59,mathematics,Beginner,audio
3750,14,psychology,Intermediate,visual
3751,39,mathematics,Beginner,kinesthetic
3752,33,mathematics,Intermediate,audio
3753,12,problem-solving,Intermediate,audio
3754,20,memory,Beginner,kinesthetic
3755,54,attention,Beginner,visual
3756,13,creativity,Intermediate,visual
3757,35,language,Advanced,audio
3758,36,memory,Beginner,audio
3759,55,coding,Intermediate,visual
3760,52,mathematics,Beginner,visual
3761,36,attention,Advanced,visual
3762,51,problem-solving,Beginner,audio
3763,59,logic,Intermediate,visual
3764,15,language,Beginner,kinesthetic
3765,24,language,Intermediate,kinesthetic
3766,39,creativity,Advanced,audio
3767,51,logic,Intermediate,visual
3768,46,psychology,Intermediate,visual
3769,46,logic,Intermediate,kinesthetic
3770,51,mathematics,Advanced,visual
3771,46,mathematics,Intermediate,kinesthetic
3772,44,mathematics,Advanced,kinesthetic
3773,32,mathematics,Intermediate,audio
3774,15,memory,Intermediate,visual
3775,13,language,Beginner,visual
3776,27,logic,Intermediate,audio
3777,18,language,Beginner,audio
3778,58,coding,Advanced,audio
3779,38,logic,Intermediate,visual
3780,22,memory,Advanced,audio
3781,56,coding,Beginner,kinesthetic
3782,26,language,Beginner,visual
3783,54,coding,Advanced,visual
3784,41,creativity,Beginner,audio
3785,57,coding,Beginner,visual
3786,31,logic,Advanced,visual
3787,13,mathematics,Intermediate,audio
3788,14,mathematics,Beginner,kinesthetic
3789,46,psychology,Advanced,visual
3790,50,language,Beginner,audio
3791,58,creativity,Advanced,kinesthetic
3792,22,logic,Beginner,audio
3793,43,logic,Intermediate,visual
3794,54,problem-solving,Beginner,visual
3795,31,neuroscience,Intermediate,audio
3796,32,language,Beginner,visual
3797,12,logic,Advanced,visual
3798,51,attention,Beginner,visual
3799,43,logic,Beginner,audio
3800,41,problem-solving,Intermediate,audio
3801,54,coding,Beginner,audio
3802,58,memory,Beginner,kinesthetic
3803,30,memory,Beginner,audio
3804,55,attention,Beginner,visual
3805,53,attention,Beginner,kinesthetic
3806,30,psychology,Beginner,visual
3807,53,memory,Beginner,kinesthetic
3808,20,coding,Intermediate,kinesthetic
3809,48,memory,Intermediate,audio
3810,13,neuroscience,Beginner,audio
3811,10,language,Advanced,audio
3812,37,memory,Advanced,audio
3813,33,mathematics,Beginner,visual
3814,44,psychology,Beginner,audio
3815,22,problem-solving,Advanced,visual
3816,56,attention,Beginner,audio
3817,43,neuroscience,Beginner,audio
3818,20,attention,Beginner,visual
3819,45,psychology,Intermediate,audio
3820,26,logic,Beginner,visual
3821,44,neuroscience,Intermediate,kinesthetic
3822,27,creativity,Intermediate,visual
3823,49,neuroscience,Intermediate,audio
3824,31,psychology,Advanced,kinesthetic
3825,33,problem-solving,Beginner,audio
3826,28,neuroscience,Intermediate,visual
3827,46,psychology,Beginner,audio
3828,48,coding,Beginner,audio
3829,30,language,Beginner,kinesthetic
3830,17,memory,Beginner,audio
3831,37,coding,Beginner,kinesthetic
3832,14,psychology,Beginner,audio
3833,26,mathematics,Beginner,kinesthetic
3834,46,logic,Intermediate,kinesthetic
3835,45,memory,Beginner,visual
3836,28,mathematics,Intermediate,visual
3837,36,problem-solving,Beginner,visual
3838,43,attention,Beginner,kinesthetic
3839,20,creativity,Beginner,audio
3840,54,memory,Beginner,visual
3841,56,coding,Intermediate,audio
3842,21,logic,Beginner,audio
3843,30,mathematics,Advanced,audio
3844,20,psychology,Advanced,visual
3845,48,memory,Beginner,kinesthetic
3846,37,attention,Intermediate,audio
3847,14,psychology,Beginner,visual
3848,26,mathematics,Intermediate,visual
3849,29,logic,Intermediate,visual
3850,50,neuroscience,Beginner,kinesthetic
3851,55,attention,Beginner,audio
3852,21,psychology,Beginner,audio
3853,15,attention,Beginner,audio
3854,26,problem-solving,Intermediate,kinesthetic
3855,28,psychology,Beginner,kinesthetic
3856,35,memory,Beginner,audio
3857,57,neuroscience,Beginner,audio
3858,53,neuroscience,Intermediate,visual
3859,53,creativity,Beginner,visual
3860,41,attention,Intermediate,visual
3861,15,coding,Intermediate,kinesthetic
3862,45,neuroscience,Intermediate,kinesthetic
3863,47,neuroscience,Intermediate,kinesthetic
3864,20,problem-solving,Beginner,visual
3865,42,language,Beginner,audio
3866,33,problem-solving,Intermediate,visual
3867,32,problem-solving,Advanced,visual
3868,24,language,Intermediate,audio
3869,36,attention,Beginner,audio
3870,20,psychology,Beginner,visual
3871,59,logic,Advanced,visual
3872,26,coding,Beginner,visual
3873,23,neuroscience,Beginner,audio
3874,36,creativity,Beginner,visual
3875,27,coding,Advanced,audio
3876,37,psychology,Beginner,visual
3877,56,language,Beginner,visual
3878,56,coding,Intermediate,kinesthetic
3879,13,neuroscience,Beginner,visual
3880,16,coding,Advanced,visual
3881,54,logic,Intermediate,visual
3882,44,language,Beginner,visual
3883,57,coding,Advanced,audio
3884,18,neuroscience,Advanced,visual
3885,17,neuroscience,Beginner,visual
3886,54,coding,Beginner,visual
3887,26,attention,Advanced,audio
3888,26,creativity,Beginner,kinesthetic
3889,58,mathematics,Advanced,audio
3890,42,problem-solving,Advanced,audio
3891,41,language,Beginner,kinesthetic
3892,17,mathematics,Advanced,kinesthetic
3893,28,psychology,Beginner,audio
3894,47,psychology,Intermediate,kinesthetic
3895,12,neuroscience,Beginner,audio
3896,14,psychology,Advanced,visual
3897,22,attention,Intermediate,visual
3898,56,creativity,Intermediate,visual
3899,55,psychology,Advanced,visual
3900,40,logic,Intermediate,audio
3901,25,creativity,Beginner,audio
3902,59,attention,Advanced,visual
3903,41,mathematics,Intermediate,audio
3904,31,creativity,Advanced,kinesthetic
3905,38,creativity,Advanced,visual
3906,31,mathematics,Beginner,audio
3907,52,attention,Beginner,visual
3908,12,psychology,Beginner,audio
3909,19,neuroscience,Intermediate,audio
3910,51,language,Beginner,visual
3911,30,mathematics,Intermediate,kinesthetic
3912,25,mathematics,Beginner,visual
3913,21,mathematics,Beginner,audio
3914,11,mathematics,Beginner,visual
3915,50,language,Beginner,audio
3916,33,language,Intermediate,audio
3917,44,psychology,Beginner,kinesthetic
3918,39,coding,Beginner,kinesthetic
3919,39,coding,Beginner,audio
3920,56,memory,Intermediate,visual
3921,44,mathematics,Advanced,kinesthetic
3922,28,mathematics,Beginner,audio
3923,59,creativity,Intermediate,audio
3924,17,coding,Beginner,kinesthetic
3925,35,psychology,Beginner,visual
3926,58,neuroscience,Intermediate,audio
3927,49,memory,Beginner,audio
3928,16,memory,Intermediate,audio
3929,39,psychology,Beginner,visual
3930,16,neuroscience,Advanced,visual
3931,12,creativity,Beginner,visual
3932,10,language,Intermediate,visual
3933,45,problem-solving,Advanced,audio
3934,34,coding,Beginner,audio
3935,46,mathematics,Beginner,audio
3936,10,psychology,Beginner,kinesthetic
3937,24,coding,Intermediate,visual
3938,46,mathematics,Beginner,audio
3939,22,problem-solving,Beginner,visual
3940,49,problem-solving,Intermediate,kinesthetic
3941,17,language,Beginner,visual
3942,14,attention,Intermediate,audio
3943,18,problem-solving,Beginner,audio
3944,10,coding,Beginner,audio
3945,45,logic,Intermediate,kinesthetic
3946,44,logic,Intermediate,visual
