content_id,title,description,category,level,duration,difficulty,rating
339,Course 339 - Lab,Synthetic course about creativity,problem-solving,Advanced,189,3,3.41
340,Course 340 - Essentials,Synthetic course about memory,problem-solving,Intermediate,46,2,4.29
341,Course 341 - Workshop,Synthetic course about coding,logic,Beginner,146,1,3.06
342,Course 342 - Workshop,Synthetic course about attention,logic,Beginner,154,1,2.52
343,Course 343 - Essentials,Synthetic course about coding,neuroscience,Beginner,42,3,3.68
344,Course 344 - Bootcamp,Synthetic course about coding,memory,Beginner,94,1,2.93
345,Course 345 - Essentials,Synthetic course about logic,logic,Intermediate,136,2,3.45
346,Course 346 - Bootcamp,Synthetic course about logic,attention,Beginner,155,3,3.23
347,Course 347 - Mastery,Synthetic course about creativity,problem-solving,Beginner,27,1,4.44
348,Course 348 - Mastery,Synthetic course about creativity,memory,Intermediate,120,3,3.33
349,Course 349 - Workshop,Synthetic course about coding,neuroscience,Advanced,24,3,4.1
350,Course 350 - Lab,Synthetic course about memory,logic,Beginner,105,1,4.18
351,Course 351 - Workshop,Synthetic course about problem-solving,creativity,Intermediate,149,2,3.64
352,Course 352 - Workshop,Synthetic course about creativity,memory,Beginner,198,1,2.7
353,Course 353 - Lab,Synthetic course about coding,neuroscience,Intermediate,31,1,4.25
354,Course 354 - Workshop,Synthetic course about coding,attention,Beginner,66,1,2.69
355,Course 355 - Lab,Synthetic course about problem-solving,memory,Beginner,45,1,2.75
356,Course 356 - Workshop,Synthetic course about coding,problem-solving,Intermediate,121,1,2.99
357,Course 357 - Mastery,Synthetic course about problem-solving,attention,Beginner,139,1,3.2
358,Course 358 - Bootcamp,Synthetic course about problem-solving,attention,Intermediate,192,2,4.62
359,Course 359 - Workshop,Synthetic course about coding,memory,Advanced,89,3,4.19
360,Course 360 - Bootcamp,Synthetic course about coding,creativity,Beginner,21,2,3.47
361,Course 361 - Essentials,Synthetic course about logic,creativity,Intermediate,45,1,4.95
362,Course 362 - Workshop,Synthetic course about problem-solving,memory,Intermediate,33,2,3.11
363,Course 363 - Mastery,Synthetic course about attention,memory,Beginner,101,3,4.02
364,Course 364 - Lab,Synthetic course about problem-solving,memory,Intermediate,121,2,4.62
365,Course 365 - Mastery,Synthetic course about attention,problem-solving,Intermediate,51,1,4.51
366,Course 366 - Bootcamp,Synthetic course about coding,logic,Intermediate,81,3,2.73
367,Course 367 - Lab,Synthetic course about creativity,attention,Advanced,134,1,4.24
368,Course 368 - Mastery,Synthetic course about memory,memory,Intermediate,49,1,3.14
369,Course 369 - Mastery,Synthetic course about coding,logic,Advanced,160,3,3.39
370,Course 370 - Mastery,Synthetic course about memory,problem-solving,Intermediate,187,3,3.72
371,Course 371 - Lab,Synthetic course about logic,attention,Beginner,50,1,4.48
372,Course 372 - Mastery,Synthetic course about attention,logic,Beginner,56,2,2.92
373,Course 373 - Mastery,Synthetic course about logic,attention,Beginner,192,3,2.77
374,Course 374 - Bootcamp,Synthetic course about creativity,creativity,Intermediate,121,2,2.88
375,Course 375 - Mastery,Synthetic course about creativity,memory,Intermediate,147,2,3.05
376,Course 376 - Mastery,Synthetic course about problem-solving,creativity,Beginner,105,3,2.65
377,Course 377 - Essentials,Synthetic course about coding,neuroscience,Beginner,78,2,4.82
378,Course 378 - Lab,Synthetic course about problem-solving,problem-solving,Beginner,47,3,3.3
379,Course 379 - Essentials,Synthetic course about creativity,memory,Beginner,141,3,2.94
380,Course 380 - Bootcamp,Synthetic course about creativity,logic,Intermediate,80,3,4.09
381,Course 381 - Essentials,Synthetic course about problem-solving,attention,Intermediate,166,3,4.47
382,Course 382 - Workshop,Synthetic course about logic,neuroscience,Advanced,190,2,4.38
383,Course 383 - Lab,Synthetic course about memory,problem-solving,Beginner,35,2,4.3
384,Course 384 - Mastery,Synthetic course about attention,problem-solving,Intermediate,88,3,2.63
385,Course 385 - Essentials,Synthetic course about creativity,problem-solving,Intermediate,63,3,4.46
386,Course 386 - Essentials,Synthetic course about problem-solving,logic,Advanced,132,3,3.75
387,Course 387 - Mastery,Synthetic course about creativity,memory,Intermediate,157,3,4.12
388,Course 388 - Mastery,Synthetic course about logic,creativity,Beginner,194,1,4.89
389,Course 389 - Bootcamp,Synthetic course about attention,neuroscience,Beginner,38,2,4.53
390,Course 390 - Essentials,Synthetic course about logic,logic,Intermediate,103,2,4.56
391,Course 391 - Essentials,Synthetic course about memory,attention,Intermediate,112,3,2.95
392,Course 392 - Workshop,Synthetic course about logic,logic,Advanced,198,1,3.69
393,Course 393 - Workshop,Synthetic course about attention,attention,Beginner,160,1,4.87
394,Course 394 - Essentials,Synthetic course about attention,attention,Advanced,163,1,3.96
395,Course 395 - Workshop,Synthetic course about creativity,problem-solving,Beginner,182,3,2.76
396,Course 396 - Essentials,Synthetic course about memory,logic,Advanced,119,1,4.33
397,Course 397 - Lab,Synthetic course about coding,creativity,Advanced,58,3,2.61
398,Course 398 - Bootcamp,Synthetic course about creativity,attention,Intermediate,86,1,4.36
399,Course 399 - Workshop,Synthetic course about problem-solving,problem-solving,Intermediate,92,3,4.7
400,Course 400 - Essentials,Synthetic course about logic,creativity,Beginner,69,3,3.56
401,Course 401 - Workshop,Synthetic course about logic,logic,Beginner,72,2,3.53
402,Course 402 - Bootcamp,Synthetic course about attention,creativity,Beginner,65,3,3.26
403,Course 403 - Lab,Synthetic course about problem-solving,logic,Beginner,71,1,4.69
404,Course 404 - Mastery,Synthetic course about attention,attention,Intermediate,143,2,3.87
405,Course 405 - Mastery,Synthetic course about problem-solving,neuroscience,Beginner,176,1,3.95
406,Course 406 - Workshop,Synthetic course about attention,neuroscience,Advanced,24,3,4.15
407,Course 407 - Essentials,Synthetic course about coding,memory,Beginner,93,2,3.25
408,Course 408 - Bootcamp,Synthetic course about coding,memory,Intermediate,114,3,3.58
409,Course 409 - Lab,Synthetic course about creativity,attention,Intermediate,94,3,4.35
410,Course 410 - Lab,Synthetic course about coding,creativity,Beginner,187,1,4.96
411,Course 411 - Lab,Synthetic course about problem-solving,logic,Beginner,135,1,2.59
412,Course 412 - Mastery,Synthetic course about attention,neuroscience,Beginner,149,1,2.61
413,Course 413 - Bootcamp,Synthetic course about problem-solving,logic,Intermediate,87,2,3.57
414,Course 414 - Mastery,Synthetic course about creativity,attention,Intermediate,99,1,4.15
415,Course 415 - Workshop,Synthetic course about creativity,creativity,Beginner,124,3,3.47
416,Course 416 - Lab,Synthetic course about memory,logic,Intermediate,88,2,5.0
417,Course 417 - Bootcamp,Synthetic course about coding,creativity,Beginner,182,1,2.99
418,Course 418 - Lab,Synthetic course about logic,neuroscience,Intermediate,161,1,2.52
419,Course 419 - Mastery,Synthetic course about logic,logic,Beginner,162,1,2.98
420,Course 420 - Mastery,Synthetic course about memory,problem-solving,Intermediate,153,3,4.72
421,Course 421 - Mastery,Synthetic course about attention,neuroscience,Advanced,35,1,2.86
422,Course 422 - Lab,Synthetic course about memory,creativity,Intermediate,106,3,3.7
423,Course 423 - Bootcamp,Synthetic course about attention,attention,Beginner,143,2,3.55
424,Course 424 - Bootcamp,Synthetic course about coding,problem-solving,Beginner,193,1,4.16
425,Course 425 - Workshop,Synthetic course about coding,memory,Intermediate,159,3,2.64
426,Course 426 - Lab,Synthetic course about creativity,logic,Beginner,60,1,4.15
427,Course 427 - Workshop,Synthetic course about creativity,memory,Beginner,138,1,3.39
428,Course 428 - Workshop,Synthetic course about creativity,neuroscience,Intermediate,38,2,4.82
429,Course 429 - Workshop,Synthetic course about creativity,logic,Beginner,95,2,4.62
430,Course 430 - Workshop,Synthetic course about logic,logic,Beginner,128,3,3.5
431,Course 431 - Mastery,Synthetic course about creativity,problem-solving,Advanced,138,3,4.98
432,Course 432 - Workshop,Synthetic course about creativity,problem-solving,Beginner,132,3,2.63
433,Course 433 - Bootcamp,Synthetic course about creativity,problem-solving,Beginner,21,2,4.47
434,Course 434 - Workshop,Synthetic course about attention,problem-solving,Intermediate,39,3,3.58
435,Course 435 - Mastery,Synthetic course about problem-solving,attention,Advanced,138,2,3.58
436,Course 436 - Essentials,Synthetic course about creativity,creativity,Beginner,114,2,2.93
437,Course 437 - Essentials,Synthetic course about memory,problem-solving,Intermediate,156,1,3.79
438,Course 438 - Essentials,Synthetic course about creativity,neuroscience,Intermediate,40,1,2.71
439,Course 439 - Lab,Synthetic course about creativity,logic,Beginner,27,3,4.04
440,Course 440 - Bootcamp,Synthetic course about logic,memory,Beginner,186,2,3.1
441,Course 441 - Mastery,Synthetic course about problem-solving,problem-solving,Beginner,184,2,4.31
442,Course 442 - Essentials,Synthetic course about creativity,neuroscience,Intermediate,48,2,4.02
443,Course 443 - Mastery,Synthetic course about problem-solving,attention,Intermediate,54,1,4.37
444,Course 444 - Mastery,Synthetic course about attention,neuroscience,Beginner,57,2,4.37
445,Course 445 - Lab,Synthetic course about coding,memory,Intermediate,109,3,2.99
446,Course 446 - Essentials,Synthetic course about problem-solving,memory,Intermediate,182,3,2.5
447,Course 447 - Workshop,Synthetic course about problem-solving,neuroscience,Beginner,87,1,3.41
448,Course 448 - Mastery,Synthetic course about creativity,attention,Intermediate,150,3,4.8
449,Course 449 - Essentials,Synthetic course about creativity,memory,Beginner,128,2,3.94
450,Course 450 - Mastery,Synthetic course about creativity,attention,Advanced,130,2,4.32
451,Course 451 - Lab,Synthetic course about logic,logic,Intermediate,31,3,4.7
452,Course 452 - Lab,Synthetic course about coding,problem-solving,Intermediate,51,1,4.77
453,Course 453 - Workshop,Synthetic course about logic,memory,Intermediate,194,2,3.82
454,Course 454 - Lab,Synthetic course about logic,neuroscience,Intermediate,82,2,3.85
455,Course 455 - Essentials,Synthetic course about logic,creativity,Advanced,173,1,4.63
456,Course 456 - Lab,Synthetic course about attention,creativity,Intermediate,62,2,4.52
457,Course 457 - Workshop,Synthetic course about coding,logic,Advanced,126,3,4.25
458,Course 458 - Bootcamp,Synthetic course about attention,creativity,Intermediate,191,3,4.01
459,Course 459 - Mastery,Synthetic course about attention,logic,Beginner,57,1,4.04
460,Course 460 - Mastery,Synthetic course about coding,problem-solving,Advanced,48,1,3.41
461,Course 461 - Essentials,Synthetic course about attention,logic,Intermediate,74,3,4.6
462,Course 462 - Workshop,Synthetic course about coding,attention,Intermediate,71,1,4.04
463,Course 463 - Workshop,Synthetic course about problem-solving,attention,Advanced,134,3,3.06
464,Course 464 - Workshop,Synthetic course about problem-solving,attention,Beginner,38,1,3.1
465,Course 465 - Mastery,Synthetic course about creativity,memory,Beginner,54,3,4.65
466,Course 466 - Lab,Synthetic course about logic,attention,Beginner,67,2,4.06
467,Course 467 - Mastery,Synthetic course about problem-solving,attention,Intermediate,129,2,3.5
468,Course 468 - Mastery,Synthetic course about problem-solving,attention,Intermediate,50,3,2.97
469,Course 469 - Mastery,Synthetic course about attention,attention,Advanced,22,2,4.03
470,Course 470 - Lab,Synthetic course about coding,memory,Beginner,182,3,2.96
471,Course 471 - Bootcamp,Synthetic course about memory,attention,Intermediate,107,1,3.68
472,Course 472 - Essentials,Synthetic course about attention,attention,Advanced,71,2,4.19
473,Course 473 - Bootcamp,Synthetic course about attention,problem-solving,Intermediate,90,2,3.91
474,Course 474 - Bootcamp,Synthetic course about coding,memory,Beginner,70,2,4.81
475,Course 475 - Mastery,Synthetic course about memory,attention,Intermediate,75,3,2.6
476,Course 476 - Bootcamp,Synthetic course about memory,logic,Advanced,118,2,3.2
477,Course 477 - Mastery,Synthetic course about creativity,problem-solving,Advanced,40,1,2.64
478,Course 478 - Mastery,Synthetic course about attention,memory,Intermediate,148,2,2.99
479,Course 479 - Essentials,Synthetic course about logic,creativity,Advanced,127,1,2.81
480,Course 480 - Workshop,Synthetic course about problem-solving,neuroscience,Beginner,72,2,4.33
481,Course 481 - Mastery,Synthetic course about attention,memory,Beginner,25,2,3.42
482,Course 482 - Bootcamp,Synthetic course about logic,problem-solving,Advanced,101,1,4.81
483,Course 483 - Essentials,Synthetic course about logic,attention,Beginner,98,2,2.56
484,Course 484 - Bootcamp,Synthetic course about coding,problem-solving,Beginner,66,1,4.13
485,Course 485 - Workshop,Synthetic course about attention,neuroscience,Beginner,115,1,4.93
486,Course 486 - Lab,Synthetic course about coding,neuroscience,Intermediate,125,1,2.94
487,Course 487 - Workshop,Synthetic course about creativity,memory,Intermediate,197,2,3.61
488,Course 488 - Essentials,Synthetic course about logic,attention,Beginner,101,2,4.25
489,Course 489 - Workshop,Synthetic course about memory,attention,Advanced,50,1,4.08
490,Course 490 - Workshop,Synthetic course about logic,logic,Advanced,176,2,3.92
491,Course 491 - Essentials,Synthetic course about creativity,neuroscience,Beginner,162,3,3.32
492,Course 492 - Essentials,Synthetic course about logic,attention,Beginner,77,1,4.32
493,Course 493 - Bootcamp,Synthetic course about coding,neuroscience,Intermediate,42,1,4.13
494,Course 494 - Mastery,Synthetic course about attention,logic,Intermediate,185,3,2.91
495,Course 495 - Lab,Synthetic course about memory,creativity,Beginner,60,3,4.91
496,Course 496 - Lab,Synthetic course about coding,neuroscience,Beginner,34,1,3.89
497,Course 497 - Lab,Synthetic course about problem-solving,logic,Beginner,106,3,3.81
498,Course 498 - Workshop,Synthetic course about attention,logic,Beginner,22,1,4.62
499,Course 499 - Essentials,Synthetic course about memory,logic,Beginner,20,2,4.1
500,Course 500 - Essentials,Synthetic course about creativity,problem-solving,Intermediate,94,3,2.69
501,Course 501 - Essentials,Synthetic course about logic,memory,Intermediate,158,1,3.77
502,Course 502 - Mastery,Synthetic course about memory,attention,Intermediate,95,1,4.45
503,Course 503 - Essentials,Synthetic course about problem-solving,neuroscience,Beginner,23,1,4.25
504,Course 504 - Essentials,Synthetic course about creativity,memory,Intermediate,44,3,4.93
505,Course 505 - Workshop,Synthetic course about attention,problem-solving,Beginner,190,2,2.56
506,Course 506 - Bootcamp,Synthetic course about memory,neuroscience,Beginner,113,2,3.15
507,Course 507 - Lab,Synthetic course about creativity,memory,Intermediate,187,3,3.87
508,Course 508 - Workshop,Synthetic course about attention,problem-solving,Intermediate,115,1,4.05
